date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:52:15	138722/138722	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Jun%202021%2023:14:43%20GMT	https://piquant.qodeinteractive.com/menu-item/fruit-vanilla-ice-cream/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/menu-item/fruit-vanilla-ice-cream/index.html	(from https://piquant.qodeinteractive.com/health-food-home/)
06:52:15	107858/107858	---M--	200	added ('OK')	image/jpeg	etag:%221a552-59e74c0d81396%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-4-slide-1.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-4-slide-1.jpg	(from https://piquant.qodeinteractive.com/bar-cafe-home/)
06:52:16	112706/112706	---M--	200	added ('OK')	image/jpeg	etag:%221b842-59e74c0d7f83e%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-3-slide-1.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-3-slide-1.jpg	(from https://piquant.qodeinteractive.com/bar-cafe-home/)
06:52:16	123641/123641	---M--	200	added ('OK')	image/jpeg	etag:%221e2f9-59e74c0d803f6%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-3-slide-3.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-3-slide-3.jpg	(from https://piquant.qodeinteractive.com/bar-cafe-home/)
06:52:16	137794/137794	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Jun%202021%2018:01:06%20GMT	https://piquant.qodeinteractive.com/menu-item/sweet-spicy-pork/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/menu-item/sweet-spicy-pork/index.html	(from https://piquant.qodeinteractive.com/health-food-home/)
06:52:16	2399/2399	---M--	200	added ('OK')	image/png	etag:%2295f-59e74c0d106ee%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/client-1.png	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/client-1.png	(from https://piquant.qodeinteractive.com/bar-cafe-home/)
06:52:16	1606/1606	---M--	200	added ('OK')	image/png	etag:%22646-59e74c0d10ad6%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/client-2.png	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/client-2.png	(from https://piquant.qodeinteractive.com/bar-cafe-home/)
06:52:17	2207/2207	---M--	200	added ('OK')	image/png	etag:%2289f-59e74c0d10ebe%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/client-3.png	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/client-3.png	(from https://piquant.qodeinteractive.com/bar-cafe-home/)
06:52:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Oct%202021%2011:52:17%20GMT	https://piquant.qodeinteractive.com/?p=144	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/index421d.html	(from https://piquant.qodeinteractive.com/bar-cafe-home/)
06:52:17	2270/2270	---M--	200	added ('OK')	image/png	etag:%228de-59e74c0d10ebe%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/client-4.png	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/client-4.png	(from https://piquant.qodeinteractive.com/bar-cafe-home/)
06:52:17	2557/2557	---M--	200	added ('OK')	image/png	etag:%229fd-59e74c0d112a6%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/client-5.png	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/client-5.png	(from https://piquant.qodeinteractive.com/bar-cafe-home/)
06:52:18	2268/2268	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Oct%202021%2011:52:18%20GMT	https://piquant.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpiquant.qodeinteractive.com%2Frestaurant-home%2F	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-json/oembed/1.0/embedc598.json	(from https://piquant.qodeinteractive.com/restaurant-home/)
06:52:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Oct%202021%2011:52:18%20GMT	https://piquant.qodeinteractive.com/?p=332	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/index221f.html	(from https://piquant.qodeinteractive.com/restaurant-home/)
06:52:19	2638/2638	---MCZ	200	added ('OK')	text/xml	date:Sat,%2023%20Oct%202021%2011:52:18%20GMT	https://piquant.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpiquant.qodeinteractive.com%2Frestaurant-home%2F&format=xml	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-json/oembed/1.0/embede03e	(from https://piquant.qodeinteractive.com/restaurant-home/)
06:52:19	115446/115446	---M--	200	added ('OK')	image/jpeg	etag:%221c2f6-59e74c0d81f4e%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-4-slide-12.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-4-slide-12.jpg	(from https://piquant.qodeinteractive.com/restaurant-home/)
06:52:19	135166/135166	---M--	200	added ('OK')	image/jpeg	etag:%2220ffe-59e74c0d82b06%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-4-slide-2.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-4-slide-2.jpg	(from https://piquant.qodeinteractive.com/restaurant-home/)
06:52:19	136417/136417	---M--	200	added ('OK')	image/jpeg	etag:%22214e1-59e74c0d836be%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-4-slide-3.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-4-slide-3.jpg	(from https://piquant.qodeinteractive.com/restaurant-home/)
06:52:20	83977/83977	---M--	200	added ('OK')	image/jpeg	etag:%2214809-59e74c0dc1301%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/parallax-1.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/parallax-1.jpg	(from https://piquant.qodeinteractive.com/restaurant-home/)
06:52:20	1957/1957	---M--	200	added ('OK')	image/png	etag:%227a5-59e74c0dd95b7%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/testimonial-quote-icon.png	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/testimonial-quote-icon.png	(from https://piquant.qodeinteractive.com/restaurant-home/)
06:52:20	9319/9319	---M--	200	added ('OK')	image/png	etag:%222467-59e74c0d39efb%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/circle-testimonials-1.png	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/circle-testimonials-1.png	(from https://piquant.qodeinteractive.com/restaurant-home/)
06:52:20	8401/8401	---M--	200	added ('OK')	image/png	etag:%2220d1-59e74c0d39efb%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/circle-testimonials-2.png	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/circle-testimonials-2.png	(from https://piquant.qodeinteractive.com/restaurant-home/)
06:52:21	8525/8525	---M--	200	added ('OK')	image/png	etag:%22214d-59e74c0d39efb%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/circle-testimonials-3.png	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/circle-testimonials-3.png	(from https://piquant.qodeinteractive.com/restaurant-home/)
06:52:21	145995/145995	---M--	200	added ('OK')	image/jpeg	etag:%2223a4b-59e74c0dc22a1%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/parallax-2.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/parallax-2.jpg	(from https://piquant.qodeinteractive.com/restaurant-home/)
06:52:21	1794/1794	---M--	200	added ('OK')	image/png	etag:%22702-59e74c0d8e29d%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/info-card-custom-icon-1.png	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/info-card-custom-icon-1.png	(from https://piquant.qodeinteractive.com/restaurant-home/)
06:52:21	3759/3759	---M--	200	added ('OK')	image/png	etag:%22eaf-59e74c0d8e29d%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/info-card-custom-icon-2.png	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/info-card-custom-icon-2.png	(from https://piquant.qodeinteractive.com/restaurant-home/)
06:52:21	1614/1614	---M--	200	added ('OK')	image/png	etag:%2264e-59e74c0d8e685%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/info-card-custom-icon-3.png	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/info-card-custom-icon-3.png	(from https://piquant.qodeinteractive.com/restaurant-home/)
06:52:22	1796/1796	---M--	200	added ('OK')	image/png	etag:%22704-59e74c0d8e685%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/info-card-custom-icon-4.png	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/info-card-custom-icon-4.png	(from https://piquant.qodeinteractive.com/restaurant-home/)
06:52:22	1515/1515	---M--	200	added ('OK')	image/png	etag:%225eb-59e74c0d8e685%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/info-card-custom-icon-5.png	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/info-card-custom-icon-5.png	(from https://piquant.qodeinteractive.com/restaurant-home/)
06:52:22	1838/1838	---M--	200	added ('OK')	image/png	etag:%2272e-59e74c0d8e685%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/info-card-custom-icon-6.png	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/info-card-custom-icon-6.png	(from https://piquant.qodeinteractive.com/restaurant-home/)
06:52:22	1526/1526	---M--	200	added ('OK')	image/png	etag:%225f6-59e74c0d8e685%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/info-card-custom-icon-7.png	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/info-card-custom-icon-7.png	(from https://piquant.qodeinteractive.com/restaurant-home/)
06:52:23	1678/1678	---M--	200	added ('OK')	image/png	etag:%2268e-59e74c0d8e685%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/info-card-custom-icon-8.png	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/info-card-custom-icon-8.png	(from https://piquant.qodeinteractive.com/restaurant-home/)
06:52:23	1934/1934	---M--	200	added ('OK')	image/png	etag:%2278e-59e74c0d8e685%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/info-card-custom-icon-9.png	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/info-card-custom-icon-9.png	(from https://piquant.qodeinteractive.com/restaurant-home/)
06:52:24	2233/2233	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Oct%202021%2011:52:24%20GMT	https://piquant.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpiquant.qodeinteractive.com%2Fbbq-home%2F	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-json/oembed/1.0/embed9feb.json	(from https://piquant.qodeinteractive.com/bbq-home/)
06:52:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Oct%202021%2011:52:24%20GMT	https://piquant.qodeinteractive.com/?p=343	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/index3e1b.html	(from https://piquant.qodeinteractive.com/bbq-home/)
06:52:25	2603/2603	---MCZ	200	added ('OK')	text/xml	date:Sat,%2023%20Oct%202021%2011:52:24%20GMT	https://piquant.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpiquant.qodeinteractive.com%2Fbbq-home%2F&format=xml	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-json/oembed/1.0/embed04f7	(from https://piquant.qodeinteractive.com/bbq-home/)
06:52:25	85859/85859	---M--	200	added ('OK')	image/jpeg	etag:%2214f63-59e74c0d87d0d%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-5-slide-1.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-5-slide-1.jpg	(from https://piquant.qodeinteractive.com/bbq-home/)
06:52:25	7462/7462	---M--	200	added ('OK')	image/png	etag:%221d26-59e74c0d8659d%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-5-logo-1.png	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-5-logo-1.png	(from https://piquant.qodeinteractive.com/bbq-home/)
06:52:25	91958/91958	---M--	200	added ('OK')	image/jpeg	etag:%2216736-59e74c0d88cad%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-5-slide-2.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-5-slide-2.jpg	(from https://piquant.qodeinteractive.com/bbq-home/)
06:52:25	12909/12909	---M--	200	added ('OK')	image/png	etag:%22326d-59e74c0d86985%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-5-logo-2.png	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-5-logo-2.png	(from https://piquant.qodeinteractive.com/bbq-home/)
06:52:26	77916/77916	---M--	200	added ('OK')	image/jpeg	etag:%221305c-59e74c0d89865%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-5-slide-3.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-5-slide-3.jpg	(from https://piquant.qodeinteractive.com/bbq-home/)
06:52:26	19004/19004	---M--	200	added ('OK')	image/png	etag:%224a3c-59e74c0d86985%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-5-logo-3.png	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-5-logo-3.png	(from https://piquant.qodeinteractive.com/bbq-home/)
06:52:26	22842/22842	---M--	200	added ('OK')	image/jpeg	etag:%22593a-59e74c0d84a45%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-5-image-1.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-5-image-1.jpg	(from https://piquant.qodeinteractive.com/bbq-home/)
06:52:27	31015/31015	---M--	200	added ('OK')	image/jpeg	etag:%227927-59e74c0d855fd%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-5-image-2.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-5-image-2.jpg	(from https://piquant.qodeinteractive.com/bbq-home/)
06:52:27	136714/136714	---M--	200	added ('OK')	image/jpeg	etag:%222160a-59e74c0dc6509%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/parallax-6.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/parallax-6.jpg	(from https://piquant.qodeinteractive.com/bbq-home/)
06:52:27	3224/3224	---M--	200	added ('OK')	image/png	etag:%22c98-59e74c0d39efb%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/custom-icon-1.png	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/custom-icon-1.png	(from https://piquant.qodeinteractive.com/bbq-home/)
06:52:27	3512/3512	---M--	200	added ('OK')	image/png	etag:%22db8-59e74c0d3ae9b%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/custom-icon-hover-1.png	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/custom-icon-hover-1.png	(from https://piquant.qodeinteractive.com/bbq-home/)
06:52:27	4538/4538	---M--	200	added ('OK')	image/png	etag:%2211ba-59e74c0d39efb%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/custom-icon-2.png	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/custom-icon-2.png	(from https://piquant.qodeinteractive.com/bbq-home/)
06:52:28	4856/4856	---M--	200	added ('OK')	image/png	etag:%2212f8-59e74c0d39efb%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/custom-icon-hover-2.png	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/custom-icon-hover-2.png	(from https://piquant.qodeinteractive.com/bbq-home/)
06:52:28	3069/3069	---M--	200	added ('OK')	image/png	etag:%22bfd-59e74c0d3a2e3%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/custom-icon-3.png	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/custom-icon-3.png	(from https://piquant.qodeinteractive.com/bbq-home/)
06:52:28	3343/3343	---M--	200	added ('OK')	image/png	etag:%22d0f-59e74c0d39efb%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/custom-icon-hover-3.png	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/custom-icon-hover-3.png	(from https://piquant.qodeinteractive.com/bbq-home/)
06:52:28	3256/3256	---M--	200	added ('OK')	image/png	etag:%22cb8-59e74c0d3a2e3%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/custom-icon-4.png	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/custom-icon-4.png	(from https://piquant.qodeinteractive.com/bbq-home/)
06:52:29	3577/3577	---M--	200	added ('OK')	image/png	etag:%22df9-59e74c0d3a2e3%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/custom-icon-hover-4.png	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/custom-icon-hover-4.png	(from https://piquant.qodeinteractive.com/bbq-home/)
06:52:29	3369/3369	---M--	200	added ('OK')	image/png	etag:%22d29-59e74c0d3a6cb%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/custom-icon-5.png	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/custom-icon-5.png	(from https://piquant.qodeinteractive.com/bbq-home/)
06:52:29	3687/3687	---M--	200	added ('OK')	image/png	etag:%22e67-59e74c0d3a2e3%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/custom-icon-hover-5.png	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/custom-icon-hover-5.png	(from https://piquant.qodeinteractive.com/bbq-home/)
06:52:29	3141/3141	---M--	200	added ('OK')	image/png	etag:%22c45-59e74c0d3aab3%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/custom-icon-6.png	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/custom-icon-6.png	(from https://piquant.qodeinteractive.com/bbq-home/)
